group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_separate_128kb_q0,sub_010,,,,26332.0,ns,2
sub_separate_128kb_q0,sub_010,,,,59414.0,ns,4
sub_separate_128kb_q0,sub_010,,,,120583.0,ns,6
sub_separate_128kb_q0,sub_010,,,,115383.0,ns,8
sub_separate_128kb_q0,sub_010,,,,133217.0,ns,10
sub_separate_128kb_q0,sub_010,,,,236191.0,ns,12
sub_separate_128kb_q0,sub_010,,,,211671.0,ns,14
sub_separate_128kb_q0,sub_010,,,,227943.0,ns,16
sub_separate_128kb_q0,sub_010,,,,247198.0,ns,18
sub_separate_128kb_q0,sub_010,,,,243628.0,ns,20
sub_separate_128kb_q0,sub_010,,,,305603.0,ns,22
sub_separate_128kb_q0,sub_010,,,,341686.0,ns,24
sub_separate_128kb_q0,sub_010,,,,356566.0,ns,26
sub_separate_128kb_q0,sub_010,,,,374768.0,ns,28
sub_separate_128kb_q0,sub_010,,,,422386.0,ns,30
sub_separate_128kb_q0,sub_010,,,,463394.0,ns,32
sub_separate_128kb_q0,sub_010,,,,460853.0,ns,34
sub_separate_128kb_q0,sub_010,,,,482435.0,ns,36
sub_separate_128kb_q0,sub_010,,,,525586.0,ns,38
sub_separate_128kb_q0,sub_010,,,,571720.0,ns,40
sub_separate_128kb_q0,sub_010,,,,631431.0,ns,42
sub_separate_128kb_q0,sub_010,,,,622997.0,ns,44
sub_separate_128kb_q0,sub_010,,,,661572.0,ns,46
sub_separate_128kb_q0,sub_010,,,,703403.0,ns,48
sub_separate_128kb_q0,sub_010,,,,694961.0,ns,50
sub_separate_128kb_q0,sub_010,,,,1024057.0,ns,52
sub_separate_128kb_q0,sub_010,,,,717184.0,ns,54
sub_separate_128kb_q0,sub_010,,,,788148.0,ns,56
sub_separate_128kb_q0,sub_010,,,,774709.0,ns,58
sub_separate_128kb_q0,sub_010,,,,824953.0,ns,60
sub_separate_128kb_q0,sub_010,,,,852736.0,ns,62
sub_separate_128kb_q0,sub_010,,,,852308.0,ns,64
sub_separate_128kb_q0,sub_010,,,,896022.0,ns,66
sub_separate_128kb_q0,sub_010,,,,966155.0,ns,68
sub_separate_128kb_q0,sub_010,,,,924803.0,ns,70
sub_separate_128kb_q0,sub_010,,,,1284467.0,ns,72
sub_separate_128kb_q0,sub_010,,,,990971.0,ns,74
sub_separate_128kb_q0,sub_010,,,,1085352.0,ns,76
sub_separate_128kb_q0,sub_010,,,,1118644.0,ns,78
sub_separate_128kb_q0,sub_010,,,,1105312.0,ns,80
sub_separate_128kb_q0,sub_010,,,,1342456.0,ns,82
sub_separate_128kb_q0,sub_010,,,,1813928.0,ns,84
sub_separate_128kb_q0,sub_010,,,,1422893.0,ns,86
sub_separate_128kb_q0,sub_010,,,,1180417.0,ns,88
sub_separate_128kb_q0,sub_010,,,,1204987.0,ns,90
sub_separate_128kb_q0,sub_010,,,,1237102.0,ns,92
sub_separate_128kb_q0,sub_010,,,,1298189.0,ns,94
sub_separate_128kb_q0,sub_010,,,,1273094.0,ns,96
sub_separate_128kb_q0,sub_010,,,,1311850.0,ns,98
sub_separate_128kb_q0,sub_010,,,,1640019.0,ns,100
sub_separate_128kb_q0,sub_010,,,,1839390.0,ns,102
sub_separate_128kb_q0,sub_010,,,,1370661.0,ns,104
sub_separate_128kb_q0,sub_010,,,,1420418.0,ns,106
sub_separate_128kb_q0,sub_010,,,,1493862.0,ns,108
sub_separate_128kb_q0,sub_010,,,,1511540.0,ns,110
sub_separate_128kb_q0,sub_010,,,,1592527.0,ns,112
sub_separate_128kb_q0,sub_010,,,,1541094.0,ns,114
sub_separate_128kb_q0,sub_010,,,,1576327.0,ns,116
sub_separate_128kb_q0,sub_010,,,,1613167.0,ns,118
sub_separate_128kb_q0,sub_010,,,,1592970.0,ns,120
sub_separate_128kb_q0,sub_010,,,,1602792.0,ns,122
sub_separate_128kb_q0,sub_010,,,,1659030.0,ns,124
sub_separate_128kb_q0,sub_010,,,,1674607.0,ns,126
sub_separate_128kb_q0,sub_010,,,,1775389.0,ns,128
sub_separate_128kb_q0,sub_010,,,,2089749.0,ns,130
sub_separate_128kb_q0,sub_010,,,,1809316.0,ns,132
sub_separate_128kb_q0,sub_010,,,,2218516.0,ns,134
sub_separate_128kb_q0,sub_010,,,,1752849.0,ns,136
sub_separate_128kb_q0,sub_010,,,,1781417.0,ns,138
sub_separate_128kb_q0,sub_010,,,,1877356.0,ns,140
sub_separate_128kb_q0,sub_010,,,,1959728.0,ns,142
sub_separate_128kb_q0,sub_010,,,,2051110.0,ns,144
sub_separate_128kb_q0,sub_010,,,,1981447.0,ns,146
sub_separate_128kb_q0,sub_010,,,,1915263.0,ns,148
sub_separate_128kb_q0,sub_010,,,,2079306.0,ns,150
sub_separate_128kb_q0,sub_010,,,,2146211.0,ns,152
sub_separate_128kb_q0,sub_010,,,,2374977.0,ns,154
sub_separate_128kb_q0,sub_010,,,,2497960.0,ns,156
sub_separate_128kb_q0,sub_010,,,,2096647.0,ns,158
sub_separate_128kb_q0,sub_010,,,,1038827.0,ns,160
sub_separate_128kb_q0,sub_010,,,,1052410.0,ns,162
sub_separate_128kb_q0,sub_010,,,,1078211.0,ns,164
sub_separate_128kb_q0,sub_010,,,,1246925.0,ns,166
sub_separate_128kb_q0,sub_010,,,,1092556.0,ns,168
sub_separate_128kb_q0,sub_010,,,,1103182.0,ns,170
sub_separate_128kb_q0,sub_010,,,,1122723.0,ns,172
sub_separate_128kb_q0,sub_010,,,,1144132.0,ns,174
sub_separate_128kb_q0,sub_010,,,,1158756.0,ns,176
sub_separate_128kb_q0,sub_010,,,,2140924.0,ns,178
sub_separate_128kb_q0,sub_010,,,,2458933.0,ns,180
sub_separate_128kb_q0,sub_010,,,,2420534.0,ns,182
sub_separate_128kb_q0,sub_010,,,,2418449.0,ns,184
sub_separate_128kb_q0,sub_010,,,,2858343.0,ns,186
sub_separate_128kb_q0,sub_010,,,,2542530.0,ns,188
sub_separate_128kb_q0,sub_010,,,,2577991.0,ns,190
sub_separate_128kb_q0,sub_010,,,,2624494.0,ns,192
sub_separate_128kb_q0,sub_010,,,,2610757.0,ns,194
sub_separate_128kb_q0,sub_010,,,,2702148.0,ns,196
sub_separate_128kb_q0,sub_010,,,,2668062.0,ns,198
sub_separate_128kb_q0,sub_010,,,,2754283.0,ns,200
