group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fan_in,q1/c/10/msg/1mb,,,,89417.0,ns,1
fan_in,q1/c/10/msg/1mb,,,,177496.0,ns,2
fan_in,q1/c/10/msg/1mb,,,,256650.0,ns,3
fan_in,q1/c/10/msg/1mb,,,,237358.0,ns,4
fan_in,q1/c/10/msg/1mb,,,,386576.0,ns,5
fan_in,q1/c/10/msg/1mb,,,,502128.0,ns,6
fan_in,q1/c/10/msg/1mb,,,,558155.0,ns,7
fan_in,q1/c/10/msg/1mb,,,,700012.0,ns,8
fan_in,q1/c/10/msg/1mb,,,,817795.0,ns,9
fan_in,q1/c/10/msg/1mb,,,,768191.0,ns,10
fan_in,q1/c/10/msg/1mb,,,,609572.0,ns,11
fan_in,q1/c/10/msg/1mb,,,,694498.0,ns,12
fan_in,q1/c/10/msg/1mb,,,,657064.0,ns,13
fan_in,q1/c/10/msg/1mb,,,,715601.0,ns,14
fan_in,q1/c/10/msg/1mb,,,,806707.0,ns,15
fan_in,q1/c/10/msg/1mb,,,,800423.0,ns,16
fan_in,q1/c/10/msg/1mb,,,,848385.0,ns,17
fan_in,q1/c/10/msg/1mb,,,,904257.0,ns,18
fan_in,q1/c/10/msg/1mb,,,,1112905.0,ns,19
fan_in,q1/c/10/msg/1mb,,,,1188508.0,ns,20
fan_in,q1/c/10/msg/1mb,,,,829659.0,ns,21
fan_in,q1/c/10/msg/1mb,,,,1007296.0,ns,22
fan_in,q1/c/10/msg/1mb,,,,994879.0,ns,23
fan_in,q1/c/10/msg/1mb,,,,1028131.0,ns,24
fan_in,q1/c/10/msg/1mb,,,,1067473.0,ns,25
fan_in,q1/c/10/msg/1mb,,,,1193458.0,ns,26
fan_in,q1/c/10/msg/1mb,,,,1123417.0,ns,27
fan_in,q1/c/10/msg/1mb,,,,1176024.0,ns,28
fan_in,q1/c/10/msg/1mb,,,,1193342.0,ns,29
fan_in,q1/c/10/msg/1mb,,,,1191030.0,ns,30
fan_in,q1/c/10/msg/1mb,,,,1018640.0,ns,31
fan_in,q1/c/10/msg/1mb,,,,1227501.0,ns,32
fan_in,q1/c/10/msg/1mb,,,,1274822.0,ns,33
fan_in,q1/c/10/msg/1mb,,,,1247176.0,ns,34
fan_in,q1/c/10/msg/1mb,,,,1278574.0,ns,35
fan_in,q1/c/10/msg/1mb,,,,1518483.0,ns,36
fan_in,q1/c/10/msg/1mb,,,,1564124.0,ns,37
fan_in,q1/c/10/msg/1mb,,,,1229009.0,ns,38
fan_in,q1/c/10/msg/1mb,,,,1162595.0,ns,39
fan_in,q1/c/10/msg/1mb,,,,463019.0,ns,40
fan_in,q1/c/10/msg/1mb,,,,465534.0,ns,41
fan_in,q1/c/10/msg/1mb,,,,495454.0,ns,42
fan_in,q1/c/10/msg/1mb,,,,564613.0,ns,43
fan_in,q1/c/10/msg/1mb,,,,533732.0,ns,44
fan_in,q1/c/10/msg/1mb,,,,569009.0,ns,45
fan_in,q1/c/10/msg/1mb,,,,521067.0,ns,46
fan_in,q1/c/10/msg/1mb,,,,683375.0,ns,47
