group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_separate_32b_q1,sub_100,,,,714595.0,ns,45
sub_separate_32b_q1,sub_100,,,,1459395.0,ns,90
sub_separate_32b_q1,sub_100,,,,2220641.0,ns,135
sub_separate_32b_q1,sub_100,,,,2907845.0,ns,180
sub_separate_32b_q1,sub_100,,,,3705973.0,ns,225
sub_separate_32b_q1,sub_100,,,,4485297.0,ns,270
sub_separate_32b_q1,sub_100,,,,5261940.0,ns,315
sub_separate_32b_q1,sub_100,,,,5977377.0,ns,360
sub_separate_32b_q1,sub_100,,,,6698851.0,ns,405
sub_separate_32b_q1,sub_100,,,,7428916.0,ns,450
sub_separate_32b_q1,sub_100,,,,8242602.0,ns,495
sub_separate_32b_q1,sub_100,,,,9039712.0,ns,540
sub_separate_32b_q1,sub_100,,,,9871698.0,ns,585
sub_separate_32b_q1,sub_100,,,,10498233.0,ns,630
sub_separate_32b_q1,sub_100,,,,11011712.0,ns,675
sub_separate_32b_q1,sub_100,,,,11982354.0,ns,720
sub_separate_32b_q1,sub_100,,,,12833566.0,ns,765
sub_separate_32b_q1,sub_100,,,,14121289.0,ns,810
sub_separate_32b_q1,sub_100,,,,14509675.0,ns,855
sub_separate_32b_q1,sub_100,,,,15107737.0,ns,900
sub_separate_32b_q1,sub_100,,,,15780510.0,ns,945
sub_separate_32b_q1,sub_100,,,,16497185.0,ns,990
sub_separate_32b_q1,sub_100,,,,17271887.0,ns,1035
sub_separate_32b_q1,sub_100,,,,18228082.0,ns,1080
sub_separate_32b_q1,sub_100,,,,18926641.0,ns,1125
sub_separate_32b_q1,sub_100,,,,19770569.0,ns,1170
sub_separate_32b_q1,sub_100,,,,20440977.0,ns,1215
sub_separate_32b_q1,sub_100,,,,21233144.0,ns,1260
sub_separate_32b_q1,sub_100,,,,22096286.0,ns,1305
sub_separate_32b_q1,sub_100,,,,22865500.0,ns,1350
sub_separate_32b_q1,sub_100,,,,26660944.0,ns,1395
sub_separate_32b_q1,sub_100,,,,27443266.0,ns,1440
sub_separate_32b_q1,sub_100,,,,25040708.0,ns,1485
sub_separate_32b_q1,sub_100,,,,25545887.0,ns,1530
sub_separate_32b_q1,sub_100,,,,26401682.0,ns,1575
sub_separate_32b_q1,sub_100,,,,27239052.0,ns,1620
sub_separate_32b_q1,sub_100,,,,27927105.0,ns,1665
sub_separate_32b_q1,sub_100,,,,43534402.0,ns,1710
sub_separate_32b_q1,sub_100,,,,29895389.0,ns,1755
