group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_separate_1mb_q0,sub_100,,,,80896.0,ns,1
sub_separate_1mb_q0,sub_100,,,,164608.0,ns,2
sub_separate_1mb_q0,sub_100,,,,257833.0,ns,3
sub_separate_1mb_q0,sub_100,,,,364827.0,ns,4
sub_separate_1mb_q0,sub_100,,,,393468.0,ns,5
sub_separate_1mb_q0,sub_100,,,,463013.0,ns,6
sub_separate_1mb_q0,sub_100,,,,547798.0,ns,7
sub_separate_1mb_q0,sub_100,,,,644187.0,ns,8
sub_separate_1mb_q0,sub_100,,,,804450.0,ns,9
sub_separate_1mb_q0,sub_100,,,,798005.0,ns,10
sub_separate_1mb_q0,sub_100,,,,877886.0,ns,11
sub_separate_1mb_q0,sub_100,,,,1050665.0,ns,12
sub_separate_1mb_q0,sub_100,,,,1037239.0,ns,13
sub_separate_1mb_q0,sub_100,,,,1109327.0,ns,14
sub_separate_1mb_q0,sub_100,,,,1189786.0,ns,15
sub_separate_1mb_q0,sub_100,,,,1274726.0,ns,16
sub_separate_1mb_q0,sub_100,,,,1350174.0,ns,17
sub_separate_1mb_q0,sub_100,,,,1428624.0,ns,18
sub_separate_1mb_q0,sub_100,,,,1479412.0,ns,19
sub_separate_1mb_q0,sub_100,,,,1678337.0,ns,20
sub_separate_1mb_q0,sub_100,,,,1716366.0,ns,21
sub_separate_1mb_q0,sub_100,,,,1712046.0,ns,22
sub_separate_1mb_q0,sub_100,,,,1808694.0,ns,23
sub_separate_1mb_q0,sub_100,,,,1758985.0,ns,24
sub_separate_1mb_q0,sub_100,,,,1952864.0,ns,25
sub_separate_1mb_q0,sub_100,,,,2014428.0,ns,26
sub_separate_1mb_q0,sub_100,,,,2142503.0,ns,27
sub_separate_1mb_q0,sub_100,,,,2279419.0,ns,28
sub_separate_1mb_q0,sub_100,,,,2289971.0,ns,29
sub_separate_1mb_q0,sub_100,,,,2656141.0,ns,30
sub_separate_1mb_q0,sub_100,,,,2470740.0,ns,31
sub_separate_1mb_q0,sub_100,,,,2505325.0,ns,32
sub_separate_1mb_q0,sub_100,,,,2596451.0,ns,33
sub_separate_1mb_q0,sub_100,,,,2662220.0,ns,34
sub_separate_1mb_q0,sub_100,,,,2727203.0,ns,35
sub_separate_1mb_q0,sub_100,,,,2845357.0,ns,36
sub_separate_1mb_q0,sub_100,,,,2857689.0,ns,37
sub_separate_1mb_q0,sub_100,,,,3026735.0,ns,38
sub_separate_1mb_q0,sub_100,,,,3034666.0,ns,39
sub_separate_1mb_q0,sub_100,,,,3214845.0,ns,40
sub_separate_1mb_q0,sub_100,,,,3262740.0,ns,41
sub_separate_1mb_q0,sub_100,,,,3349417.0,ns,42
sub_separate_1mb_q0,sub_100,,,,3458361.0,ns,43
sub_separate_1mb_q0,sub_100,,,,3471333.0,ns,44
sub_separate_1mb_q0,sub_100,,,,3579722.0,ns,45
sub_separate_1mb_q0,sub_100,,,,3776976.0,ns,46
sub_separate_1mb_q0,sub_100,,,,3707166.0,ns,47
sub_separate_1mb_q0,sub_100,,,,3804803.0,ns,48
sub_separate_1mb_q0,sub_100,,,,3907659.0,ns,49
sub_separate_1mb_q0,sub_100,,,,4031559.0,ns,50
sub_separate_1mb_q0,sub_100,,,,4039217.0,ns,51
sub_separate_1mb_q0,sub_100,,,,4063903.0,ns,52
sub_separate_1mb_q0,sub_100,,,,4261039.0,ns,53
sub_separate_1mb_q0,sub_100,,,,4294688.0,ns,54
sub_separate_1mb_q0,sub_100,,,,4607758.0,ns,55
sub_separate_1mb_q0,sub_100,,,,4647798.0,ns,56
sub_separate_1mb_q0,sub_100,,,,5070630.0,ns,57
sub_separate_1mb_q0,sub_100,,,,5011571.0,ns,58
sub_separate_1mb_q0,sub_100,,,,5223743.0,ns,59
sub_separate_1mb_q0,sub_100,,,,5100093.0,ns,60
sub_separate_1mb_q0,sub_100,,,,4939165.0,ns,61
sub_separate_1mb_q0,sub_100,,,,5266221.0,ns,62
sub_separate_1mb_q0,sub_100,,,,5136237.0,ns,63
sub_separate_1mb_q0,sub_100,,,,5296726.0,ns,64
sub_separate_1mb_q0,sub_100,,,,5233590.0,ns,65
sub_separate_1mb_q0,sub_100,,,,5191237.0,ns,66
sub_separate_1mb_q0,sub_100,,,,5614751.0,ns,67
sub_separate_1mb_q0,sub_100,,,,5593854.0,ns,68
sub_separate_1mb_q0,sub_100,,,,5624689.0,ns,69
sub_separate_1mb_q0,sub_100,,,,5619840.0,ns,70
sub_separate_1mb_q0,sub_100,,,,6053070.0,ns,71
sub_separate_1mb_q0,sub_100,,,,6168514.0,ns,72
sub_separate_1mb_q0,sub_100,,,,6603708.0,ns,73
sub_separate_1mb_q0,sub_100,,,,6911011.0,ns,74
sub_separate_1mb_q0,sub_100,,,,6278572.0,ns,75
sub_separate_1mb_q0,sub_100,,,,6206136.0,ns,76
sub_separate_1mb_q0,sub_100,,,,6169142.0,ns,77
sub_separate_1mb_q0,sub_100,,,,6170581.0,ns,78
sub_separate_1mb_q0,sub_100,,,,6298863.0,ns,79
sub_separate_1mb_q0,sub_100,,,,6455584.0,ns,80
sub_separate_1mb_q0,sub_100,,,,6510790.0,ns,81
sub_separate_1mb_q0,sub_100,,,,6531175.0,ns,82
sub_separate_1mb_q0,sub_100,,,,6636903.0,ns,83
sub_separate_1mb_q0,sub_100,,,,6792652.0,ns,84
sub_separate_1mb_q0,sub_100,,,,6905077.0,ns,85
sub_separate_1mb_q0,sub_100,,,,6806792.0,ns,86
sub_separate_1mb_q0,sub_100,,,,6887484.0,ns,87
sub_separate_1mb_q0,sub_100,,,,7015678.0,ns,88
sub_separate_1mb_q0,sub_100,,,,7043063.0,ns,89
sub_separate_1mb_q0,sub_100,,,,7248786.0,ns,90
sub_separate_1mb_q0,sub_100,,,,7727655.0,ns,91
sub_separate_1mb_q0,sub_100,,,,7994195.0,ns,92
sub_separate_1mb_q0,sub_100,,,,7760151.0,ns,93
sub_separate_1mb_q0,sub_100,,,,7616235.0,ns,94
sub_separate_1mb_q0,sub_100,,,,7585943.0,ns,95
sub_separate_1mb_q0,sub_100,,,,6924107.0,ns,96
sub_separate_1mb_q0,sub_100,,,,2656136.0,ns,97
sub_separate_1mb_q0,sub_100,,,,2749635.0,ns,98
sub_separate_1mb_q0,sub_100,,,,2859389.0,ns,99
sub_separate_1mb_q0,sub_100,,,,2766642.0,ns,100
