group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_separate_1kb_q1,sub_001,,,,352660.0,ns,119
sub_separate_1kb_q1,sub_001,,,,612345.0,ns,238
sub_separate_1kb_q1,sub_001,,,,698409.0,ns,357
sub_separate_1kb_q1,sub_001,,,,863030.0,ns,476
sub_separate_1kb_q1,sub_001,,,,1211855.0,ns,595
sub_separate_1kb_q1,sub_001,,,,1533133.0,ns,714
sub_separate_1kb_q1,sub_001,,,,1895941.0,ns,833
sub_separate_1kb_q1,sub_001,,,,2231527.0,ns,952
sub_separate_1kb_q1,sub_001,,,,2546329.0,ns,1071
sub_separate_1kb_q1,sub_001,,,,2713072.0,ns,1190
sub_separate_1kb_q1,sub_001,,,,2989441.0,ns,1309
sub_separate_1kb_q1,sub_001,,,,3192916.0,ns,1428
sub_separate_1kb_q1,sub_001,,,,3680849.0,ns,1547
sub_separate_1kb_q1,sub_001,,,,4474653.0,ns,1666
sub_separate_1kb_q1,sub_001,,,,4774343.0,ns,1785
sub_separate_1kb_q1,sub_001,,,,4719892.0,ns,1904
sub_separate_1kb_q1,sub_001,,,,4480865.0,ns,2023
sub_separate_1kb_q1,sub_001,,,,4719911.0,ns,2142
sub_separate_1kb_q1,sub_001,,,,4895839.0,ns,2261
sub_separate_1kb_q1,sub_001,,,,4935047.0,ns,2380
sub_separate_1kb_q1,sub_001,,,,5513364.0,ns,2499
sub_separate_1kb_q1,sub_001,,,,5845333.0,ns,2618
sub_separate_1kb_q1,sub_001,,,,6537370.0,ns,2737
sub_separate_1kb_q1,sub_001,,,,7103799.0,ns,2856
sub_separate_1kb_q1,sub_001,,,,6437819.0,ns,2975
sub_separate_1kb_q1,sub_001,,,,6226135.0,ns,3094
sub_separate_1kb_q1,sub_001,,,,6584807.0,ns,3213
sub_separate_1kb_q1,sub_001,,,,7179073.0,ns,3332
sub_separate_1kb_q1,sub_001,,,,8756911.0,ns,3451
sub_separate_1kb_q1,sub_001,,,,8583148.0,ns,3570
sub_separate_1kb_q1,sub_001,,,,8428939.0,ns,3689
sub_separate_1kb_q1,sub_001,,,,7917872.0,ns,3808
sub_separate_1kb_q1,sub_001,,,,8193504.0,ns,3927
sub_separate_1kb_q1,sub_001,,,,8605235.0,ns,4046
sub_separate_1kb_q1,sub_001,,,,8950061.0,ns,4165
sub_separate_1kb_q1,sub_001,,,,8379447.0,ns,4284
sub_separate_1kb_q1,sub_001,,,,9404145.0,ns,4403
sub_separate_1kb_q1,sub_001,,,,10246100.0,ns,4522
sub_separate_1kb_q1,sub_001,,,,10952394.0,ns,4641
sub_separate_1kb_q1,sub_001,,,,10309616.0,ns,4760
sub_separate_1kb_q1,sub_001,,,,13367689.0,ns,4879
sub_separate_1kb_q1,sub_001,,,,13799607.0,ns,4998
sub_separate_1kb_q1,sub_001,,,,11118929.0,ns,5117
sub_separate_1kb_q1,sub_001,,,,11710089.0,ns,5236
sub_separate_1kb_q1,sub_001,,,,11005781.0,ns,5355
sub_separate_1kb_q1,sub_001,,,,11374309.0,ns,5474
sub_separate_1kb_q1,sub_001,,,,11839946.0,ns,5593
sub_separate_1kb_q1,sub_001,,,,12835338.0,ns,5712
sub_separate_1kb_q1,sub_001,,,,12889697.0,ns,5831
sub_separate_1kb_q1,sub_001,,,,13171075.0,ns,5950
sub_separate_1kb_q1,sub_001,,,,14120959.0,ns,6069
sub_separate_1kb_q1,sub_001,,,,13504212.0,ns,6188
sub_separate_1kb_q1,sub_001,,,,15233061.0,ns,6307
sub_separate_1kb_q1,sub_001,,,,14342039.0,ns,6426
sub_separate_1kb_q1,sub_001,,,,14120887.0,ns,6545
sub_separate_1kb_q1,sub_001,,,,15423217.0,ns,6664
sub_separate_1kb_q1,sub_001,,,,16043413.0,ns,6783
sub_separate_1kb_q1,sub_001,,,,15680413.0,ns,6902
sub_separate_1kb_q1,sub_001,,,,16233267.0,ns,7021
sub_separate_1kb_q1,sub_001,,,,15479875.0,ns,7140
sub_separate_1kb_q1,sub_001,,,,16029557.0,ns,7259
sub_separate_1kb_q1,sub_001,,,,15830123.0,ns,7378
sub_separate_1kb_q1,sub_001,,,,18199753.0,ns,7497
sub_separate_1kb_q1,sub_001,,,,16886840.0,ns,7616
sub_separate_1kb_q1,sub_001,,,,17299114.0,ns,7735
sub_separate_1kb_q1,sub_001,,,,20716855.0,ns,7854
sub_separate_1kb_q1,sub_001,,,,25062660.0,ns,7973
sub_separate_1kb_q1,sub_001,,,,25891913.0,ns,8092
sub_separate_1kb_q1,sub_001,,,,18046365.0,ns,8211
sub_separate_1kb_q1,sub_001,,,,19105657.0,ns,8330
sub_separate_1kb_q1,sub_001,,,,17947550.0,ns,8449
sub_separate_1kb_q1,sub_001,,,,24839354.0,ns,8568
sub_separate_1kb_q1,sub_001,,,,20449294.0,ns,8687
sub_separate_1kb_q1,sub_001,,,,20127748.0,ns,8806
sub_separate_1kb_q1,sub_001,,,,20167654.0,ns,8925
sub_separate_1kb_q1,sub_001,,,,20439005.0,ns,9044
sub_separate_1kb_q1,sub_001,,,,22050569.0,ns,9163
sub_separate_1kb_q1,sub_001,,,,27224115.0,ns,9282
sub_separate_1kb_q1,sub_001,,,,27279054.0,ns,9401
sub_separate_1kb_q1,sub_001,,,,25748787.0,ns,9520
sub_separate_1kb_q1,sub_001,,,,26473842.0,ns,9639
sub_separate_1kb_q1,sub_001,,,,20318663.0,ns,9758
sub_separate_1kb_q1,sub_001,,,,22517599.0,ns,9877
sub_separate_1kb_q1,sub_001,,,,27573298.0,ns,9996
sub_separate_1kb_q1,sub_001,,,,29221407.0,ns,10115
sub_separate_1kb_q1,sub_001,,,,27223319.0,ns,10234
sub_separate_1kb_q1,sub_001,,,,26352530.0,ns,10353
sub_separate_1kb_q1,sub_001,,,,25836330.0,ns,10472
sub_separate_1kb_q1,sub_001,,,,23863244.0,ns,10591
sub_separate_1kb_q1,sub_001,,,,24026645.0,ns,10710
sub_separate_1kb_q1,sub_001,,,,24832164.0,ns,10829
sub_separate_1kb_q1,sub_001,,,,24968906.0,ns,10948
sub_separate_1kb_q1,sub_001,,,,25221252.0,ns,11067
sub_separate_1kb_q1,sub_001,,,,30467148.0,ns,11186
sub_separate_1kb_q1,sub_001,,,,24650434.0,ns,11305
sub_separate_1kb_q1,sub_001,,,,24407671.0,ns,11424
sub_separate_1kb_q1,sub_001,,,,29364189.0,ns,11543
sub_separate_1kb_q1,sub_001,,,,33967106.0,ns,11662
sub_separate_1kb_q1,sub_001,,,,33393024.0,ns,11781
sub_separate_1kb_q1,sub_001,,,,30833713.0,ns,11900
