group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_shared_1kb_q0,sub_010,,,,325622.0,ns,56
sub_shared_1kb_q0,sub_010,,,,1142323.0,ns,112
sub_shared_1kb_q0,sub_010,,,,2109082.0,ns,168
sub_shared_1kb_q0,sub_010,,,,2286248.0,ns,224
sub_shared_1kb_q0,sub_010,,,,2842075.0,ns,280
sub_shared_1kb_q0,sub_010,,,,3745748.0,ns,336
sub_shared_1kb_q0,sub_010,,,,4069549.0,ns,392
sub_shared_1kb_q0,sub_010,,,,4907382.0,ns,448
sub_shared_1kb_q0,sub_010,,,,5173603.0,ns,504
sub_shared_1kb_q0,sub_010,,,,11502599.0,ns,560
sub_shared_1kb_q0,sub_010,,,,7412088.0,ns,616
sub_shared_1kb_q0,sub_010,,,,6812429.0,ns,672
sub_shared_1kb_q0,sub_010,,,,7618795.0,ns,728
sub_shared_1kb_q0,sub_010,,,,8071419.0,ns,784
sub_shared_1kb_q0,sub_010,,,,9004294.0,ns,840
sub_shared_1kb_q0,sub_010,,,,9388149.0,ns,896
sub_shared_1kb_q0,sub_010,,,,17306727.0,ns,952
sub_shared_1kb_q0,sub_010,,,,10797841.0,ns,1008
sub_shared_1kb_q0,sub_010,,,,11265395.0,ns,1064
sub_shared_1kb_q0,sub_010,,,,11756622.0,ns,1120
sub_shared_1kb_q0,sub_010,,,,12133231.0,ns,1176
sub_shared_1kb_q0,sub_010,,,,12888906.0,ns,1232
sub_shared_1kb_q0,sub_010,,,,13489670.0,ns,1288
sub_shared_1kb_q0,sub_010,,,,14235821.0,ns,1344
sub_shared_1kb_q0,sub_010,,,,14580013.0,ns,1400
sub_shared_1kb_q0,sub_010,,,,15498074.0,ns,1456
sub_shared_1kb_q0,sub_010,,,,16184686.0,ns,1512
sub_shared_1kb_q0,sub_010,,,,16920104.0,ns,1568
sub_shared_1kb_q0,sub_010,,,,17278499.0,ns,1624
sub_shared_1kb_q0,sub_010,,,,19538370.0,ns,1680
sub_shared_1kb_q0,sub_010,,,,19873048.0,ns,1736
sub_shared_1kb_q0,sub_010,,,,19182487.0,ns,1792
sub_shared_1kb_q0,sub_010,,,,16792792.0,ns,1848
sub_shared_1kb_q0,sub_010,,,,20224010.0,ns,1904
sub_shared_1kb_q0,sub_010,,,,20749492.0,ns,1960
sub_shared_1kb_q0,sub_010,,,,21912163.0,ns,2016
sub_shared_1kb_q0,sub_010,,,,22571946.0,ns,2072
sub_shared_1kb_q0,sub_010,,,,22797731.0,ns,2128
sub_shared_1kb_q0,sub_010,,,,23801990.0,ns,2184
sub_shared_1kb_q0,sub_010,,,,24108961.0,ns,2240
sub_shared_1kb_q0,sub_010,,,,24788936.0,ns,2296
sub_shared_1kb_q0,sub_010,,,,25323364.0,ns,2352
sub_shared_1kb_q0,sub_010,,,,25734581.0,ns,2408
sub_shared_1kb_q0,sub_010,,,,25048618.0,ns,2464
sub_shared_1kb_q0,sub_010,,,,26750140.0,ns,2520
sub_shared_1kb_q0,sub_010,,,,24491924.0,ns,2576
sub_shared_1kb_q0,sub_010,,,,27836977.0,ns,2632
sub_shared_1kb_q0,sub_010,,,,28964705.0,ns,2688
sub_shared_1kb_q0,sub_010,,,,29070528.0,ns,2744
sub_shared_1kb_q0,sub_010,,,,29797779.0,ns,2800
sub_shared_1kb_q0,sub_010,,,,30475454.0,ns,2856
sub_shared_1kb_q0,sub_010,,,,31178238.0,ns,2912
sub_shared_1kb_q0,sub_010,,,,31548844.0,ns,2968
sub_shared_1kb_q0,sub_010,,,,32336875.0,ns,3024
sub_shared_1kb_q0,sub_010,,,,32836396.0,ns,3080
sub_shared_1kb_q0,sub_010,,,,33360345.0,ns,3136
sub_shared_1kb_q0,sub_010,,,,34307827.0,ns,3192
sub_shared_1kb_q0,sub_010,,,,34262665.0,ns,3248
sub_shared_1kb_q0,sub_010,,,,34783115.0,ns,3304
sub_shared_1kb_q0,sub_010,,,,35307943.0,ns,3360
sub_shared_1kb_q0,sub_010,,,,35809059.0,ns,3416
sub_shared_1kb_q0,sub_010,,,,36582312.0,ns,3472
sub_shared_1kb_q0,sub_010,,,,37580338.0,ns,3528
sub_shared_1kb_q0,sub_010,,,,37772368.0,ns,3584
sub_shared_1kb_q0,sub_010,,,,37812131.0,ns,3640
sub_shared_1kb_q0,sub_010,,,,38168302.0,ns,3696
sub_shared_1kb_q0,sub_010,,,,39159729.0,ns,3752
sub_shared_1kb_q0,sub_010,,,,40284283.0,ns,3808
sub_shared_1kb_q0,sub_010,,,,41050847.0,ns,3864
sub_shared_1kb_q0,sub_010,,,,41359394.0,ns,3920
sub_shared_1kb_q0,sub_010,,,,42021112.0,ns,3976
sub_shared_1kb_q0,sub_010,,,,43051554.0,ns,4032
