group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
1-to-1,q0/c/10/msg/1mb,,,,63110.0,ns,1
1-to-1,q0/c/10/msg/1mb,,,,115813.0,ns,2
1-to-1,q0/c/10/msg/1mb,,,,163788.0,ns,3
1-to-1,q0/c/10/msg/1mb,,,,242452.0,ns,4
1-to-1,q0/c/10/msg/1mb,,,,340330.0,ns,5
1-to-1,q0/c/10/msg/1mb,,,,355681.0,ns,6
1-to-1,q0/c/10/msg/1mb,,,,697295.0,ns,7
1-to-1,q0/c/10/msg/1mb,,,,722712.0,ns,8
1-to-1,q0/c/10/msg/1mb,,,,676560.0,ns,9
1-to-1,q0/c/10/msg/1mb,,,,747085.0,ns,10
1-to-1,q0/c/10/msg/1mb,,,,605617.0,ns,11
1-to-1,q0/c/10/msg/1mb,,,,618127.0,ns,12
1-to-1,q0/c/10/msg/1mb,,,,736085.0,ns,13
1-to-1,q0/c/10/msg/1mb,,,,662328.0,ns,14
1-to-1,q0/c/10/msg/1mb,,,,829962.0,ns,15
1-to-1,q0/c/10/msg/1mb,,,,875319.0,ns,16
1-to-1,q0/c/10/msg/1mb,,,,949805.0,ns,17
1-to-1,q0/c/10/msg/1mb,,,,1002350.0,ns,18
1-to-1,q0/c/10/msg/1mb,,,,1064782.0,ns,19
1-to-1,q0/c/10/msg/1mb,,,,1155933.0,ns,20
1-to-1,q0/c/10/msg/1mb,,,,856589.0,ns,21
1-to-1,q0/c/10/msg/1mb,,,,1114133.0,ns,22
1-to-1,q0/c/10/msg/1mb,,,,982240.0,ns,23
1-to-1,q0/c/10/msg/1mb,,,,979825.0,ns,24
1-to-1,q0/c/10/msg/1mb,,,,1000932.0,ns,25
1-to-1,q0/c/10/msg/1mb,,,,1179596.0,ns,26
1-to-1,q0/c/10/msg/1mb,,,,1119270.0,ns,27
1-to-1,q0/c/10/msg/1mb,,,,1203318.0,ns,28
1-to-1,q0/c/10/msg/1mb,,,,1235414.0,ns,29
1-to-1,q0/c/10/msg/1mb,,,,1282437.0,ns,30
1-to-1,q0/c/10/msg/1mb,,,,1710216.0,ns,31
1-to-1,q0/c/10/msg/1mb,,,,1493962.0,ns,32
1-to-1,q0/c/10/msg/1mb,,,,1443628.0,ns,33
1-to-1,q0/c/10/msg/1mb,,,,1430543.0,ns,34
1-to-1,q0/c/10/msg/1mb,,,,1719480.0,ns,35
1-to-1,q0/c/10/msg/1mb,,,,1560072.0,ns,36
1-to-1,q0/c/10/msg/1mb,,,,1560161.0,ns,37
1-to-1,q0/c/10/msg/1mb,,,,1652358.0,ns,38
1-to-1,q0/c/10/msg/1mb,,,,1615134.0,ns,39
1-to-1,q0/c/10/msg/1mb,,,,1647103.0,ns,40
1-to-1,q0/c/10/msg/1mb,,,,1640014.0,ns,41
1-to-1,q0/c/10/msg/1mb,,,,1758779.0,ns,42
1-to-1,q0/c/10/msg/1mb,,,,1549733.0,ns,43
1-to-1,q0/c/10/msg/1mb,,,,1466647.0,ns,44
1-to-1,q0/c/10/msg/1mb,,,,1503956.0,ns,45
1-to-1,q0/c/10/msg/1mb,,,,1583417.0,ns,46
1-to-1,q0/c/10/msg/1mb,,,,1573838.0,ns,47
1-to-1,q0/c/10/msg/1mb,,,,1548440.0,ns,48
1-to-1,q0/c/10/msg/1mb,,,,1547103.0,ns,49
1-to-1,q0/c/10/msg/1mb,,,,1724669.0,ns,50
1-to-1,q0/c/10/msg/1mb,,,,1633295.0,ns,51
1-to-1,q0/c/10/msg/1mb,,,,1879396.0,ns,52
1-to-1,q0/c/10/msg/1mb,,,,1687581.0,ns,53
1-to-1,q0/c/10/msg/1mb,,,,1723493.0,ns,54
1-to-1,q0/c/10/msg/1mb,,,,1859613.0,ns,55
1-to-1,q0/c/10/msg/1mb,,,,1975917.0,ns,56
1-to-1,q0/c/10/msg/1mb,,,,2010632.0,ns,57
1-to-1,q0/c/10/msg/1mb,,,,1918382.0,ns,58
1-to-1,q0/c/10/msg/1mb,,,,1812468.0,ns,59
1-to-1,q0/c/10/msg/1mb,,,,1772399.0,ns,60
1-to-1,q0/c/10/msg/1mb,,,,1803312.0,ns,61
1-to-1,q0/c/10/msg/1mb,,,,1857193.0,ns,62
1-to-1,q0/c/10/msg/1mb,,,,1874792.0,ns,63
1-to-1,q0/c/10/msg/1mb,,,,2200435.0,ns,64
1-to-1,q0/c/10/msg/1mb,,,,2674888.0,ns,65
1-to-1,q0/c/10/msg/1mb,,,,2571631.0,ns,66
1-to-1,q0/c/10/msg/1mb,,,,2435556.0,ns,67
1-to-1,q0/c/10/msg/1mb,,,,2573623.0,ns,68
1-to-1,q0/c/10/msg/1mb,,,,2597906.0,ns,69
1-to-1,q0/c/10/msg/1mb,,,,2642873.0,ns,70
1-to-1,q0/c/10/msg/1mb,,,,2679701.0,ns,71
1-to-1,q0/c/10/msg/1mb,,,,2664703.0,ns,72
1-to-1,q0/c/10/msg/1mb,,,,2631595.0,ns,73
1-to-1,q0/c/10/msg/1mb,,,,2164213.0,ns,74
1-to-1,q0/c/10/msg/1mb,,,,2259468.0,ns,75
1-to-1,q0/c/10/msg/1mb,,,,2913927.0,ns,76
1-to-1,q0/c/10/msg/1mb,,,,2996483.0,ns,77
1-to-1,q0/c/10/msg/1mb,,,,3182135.0,ns,78
1-to-1,q0/c/10/msg/1mb,,,,3179495.0,ns,79
1-to-1,q0/c/10/msg/1mb,,,,3093779.0,ns,80
1-to-1,q0/c/10/msg/1mb,,,,2798363.0,ns,81
1-to-1,q0/c/10/msg/1mb,,,,3179206.0,ns,82
1-to-1,q0/c/10/msg/1mb,,,,3080064.0,ns,83
1-to-1,q0/c/10/msg/1mb,,,,2213472.0,ns,84
1-to-1,q0/c/10/msg/1mb,,,,2398700.0,ns,85
1-to-1,q0/c/10/msg/1mb,,,,2379639.0,ns,86
1-to-1,q0/c/10/msg/1mb,,,,2170075.0,ns,87
1-to-1,q0/c/10/msg/1mb,,,,2247391.0,ns,88
1-to-1,q0/c/10/msg/1mb,,,,2391971.0,ns,89
1-to-1,q0/c/10/msg/1mb,,,,2443255.0,ns,90
1-to-1,q0/c/10/msg/1mb,,,,2432001.0,ns,91
1-to-1,q0/c/10/msg/1mb,,,,2406270.0,ns,92
1-to-1,q0/c/10/msg/1mb,,,,2351174.0,ns,93
1-to-1,q0/c/10/msg/1mb,,,,2192837.0,ns,94
1-to-1,q0/c/10/msg/1mb,,,,2327716.0,ns,95
1-to-1,q0/c/10/msg/1mb,,,,2659559.0,ns,96
1-to-1,q0/c/10/msg/1mb,,,,2431609.0,ns,97
1-to-1,q0/c/10/msg/1mb,,,,2664402.0,ns,98
1-to-1,q0/c/10/msg/1mb,,,,2656035.0,ns,99
1-to-1,q0/c/10/msg/1mb,,,,2441804.0,ns,100
