group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fan_in,q0/c/1/msg/32b,,,,975280.0,ns,358
fan_in,q0/c/1/msg/32b,,,,1775698.0,ns,716
fan_in,q0/c/1/msg/32b,,,,2644290.0,ns,1074
fan_in,q0/c/1/msg/32b,,,,3816906.0,ns,1432
fan_in,q0/c/1/msg/32b,,,,4334973.0,ns,1790
fan_in,q0/c/1/msg/32b,,,,4794011.0,ns,2148
fan_in,q0/c/1/msg/32b,,,,5865253.0,ns,2506
fan_in,q0/c/1/msg/32b,,,,8615155.0,ns,2864
fan_in,q0/c/1/msg/32b,,,,8539985.0,ns,3222
fan_in,q0/c/1/msg/32b,,,,8159758.0,ns,3580
fan_in,q0/c/1/msg/32b,,,,9194179.0,ns,3938
fan_in,q0/c/1/msg/32b,,,,9887773.0,ns,4296
fan_in,q0/c/1/msg/32b,,,,11072060.0,ns,4654
fan_in,q0/c/1/msg/32b,,,,13199926.0,ns,5012
fan_in,q0/c/1/msg/32b,,,,12582667.0,ns,5370
fan_in,q0/c/1/msg/32b,,,,13339795.0,ns,5728
fan_in,q0/c/1/msg/32b,,,,14584066.0,ns,6086
fan_in,q0/c/1/msg/32b,,,,15294596.0,ns,6444
fan_in,q0/c/1/msg/32b,,,,16243481.0,ns,6802
fan_in,q0/c/1/msg/32b,,,,17170270.0,ns,7160
fan_in,q0/c/1/msg/32b,,,,18093236.0,ns,7518
fan_in,q0/c/1/msg/32b,,,,18969630.0,ns,7876
fan_in,q0/c/1/msg/32b,,,,19782400.0,ns,8234
fan_in,q0/c/1/msg/32b,,,,19899519.0,ns,8592
fan_in,q0/c/1/msg/32b,,,,21860433.0,ns,8950
fan_in,q0/c/1/msg/32b,,,,22529113.0,ns,9308
fan_in,q0/c/1/msg/32b,,,,23031490.0,ns,9666
fan_in,q0/c/1/msg/32b,,,,23971142.0,ns,10024
fan_in,q0/c/1/msg/32b,,,,25961203.0,ns,10382
fan_in,q0/c/1/msg/32b,,,,25126886.0,ns,10740
fan_in,q0/c/1/msg/32b,,,,27793045.0,ns,11098
fan_in,q0/c/1/msg/32b,,,,27159446.0,ns,11456
fan_in,q0/c/1/msg/32b,,,,28393366.0,ns,11814
fan_in,q0/c/1/msg/32b,,,,27997362.0,ns,12172
fan_in,q0/c/1/msg/32b,,,,29632248.0,ns,12530
fan_in,q0/c/1/msg/32b,,,,30690295.0,ns,12888
fan_in,q0/c/1/msg/32b,,,,30877753.0,ns,13246
fan_in,q0/c/1/msg/32b,,,,33839904.0,ns,13604
fan_in,q0/c/1/msg/32b,,,,33218279.0,ns,13962
fan_in,q0/c/1/msg/32b,,,,33613515.0,ns,14320
fan_in,q0/c/1/msg/32b,,,,34435361.0,ns,14678
fan_in,q0/c/1/msg/32b,,,,35125451.0,ns,15036
fan_in,q0/c/1/msg/32b,,,,36208017.0,ns,15394
fan_in,q0/c/1/msg/32b,,,,36627715.0,ns,15752
fan_in,q0/c/1/msg/32b,,,,37945615.0,ns,16110
fan_in,q0/c/1/msg/32b,,,,38438674.0,ns,16468
fan_in,q0/c/1/msg/32b,,,,39029557.0,ns,16826
fan_in,q0/c/1/msg/32b,,,,40155388.0,ns,17184
fan_in,q0/c/1/msg/32b,,,,41664687.0,ns,17542
fan_in,q0/c/1/msg/32b,,,,42101142.0,ns,17900
fan_in,q0/c/1/msg/32b,,,,42785655.0,ns,18258
fan_in,q0/c/1/msg/32b,,,,44318301.0,ns,18616
fan_in,q0/c/1/msg/32b,,,,44495539.0,ns,18974
fan_in,q0/c/1/msg/32b,,,,44919516.0,ns,19332
fan_in,q0/c/1/msg/32b,,,,46309674.0,ns,19690
fan_in,q0/c/1/msg/32b,,,,47586209.0,ns,20048
fan_in,q0/c/1/msg/32b,,,,48862839.0,ns,20406
fan_in,q0/c/1/msg/32b,,,,48693382.0,ns,20764
fan_in,q0/c/1/msg/32b,,,,57774261.0,ns,21122
fan_in,q0/c/1/msg/32b,,,,65928951.0,ns,21480
fan_in,q0/c/1/msg/32b,,,,60865123.0,ns,21838
fan_in,q0/c/1/msg/32b,,,,67431438.0,ns,22196
fan_in,q0/c/1/msg/32b,,,,63924623.0,ns,22554
fan_in,q0/c/1/msg/32b,,,,53309299.0,ns,22912
fan_in,q0/c/1/msg/32b,,,,54649552.0,ns,23270
fan_in,q0/c/1/msg/32b,,,,58168722.0,ns,23628
fan_in,q0/c/1/msg/32b,,,,60050321.0,ns,23986
fan_in,q0/c/1/msg/32b,,,,68573791.0,ns,24344
fan_in,q0/c/1/msg/32b,,,,61059179.0,ns,24702
fan_in,q0/c/1/msg/32b,,,,61250987.0,ns,25060
fan_in,q0/c/1/msg/32b,,,,59779763.0,ns,25418
fan_in,q0/c/1/msg/32b,,,,59976225.0,ns,25776
fan_in,q0/c/1/msg/32b,,,,62743559.0,ns,26134
fan_in,q0/c/1/msg/32b,,,,61857269.0,ns,26492
