group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_shared_1kb_q1,sub_100,,,,757784.0,ns,6
sub_shared_1kb_q1,sub_100,,,,1434294.0,ns,12
sub_shared_1kb_q1,sub_100,,,,2529556.0,ns,18
sub_shared_1kb_q1,sub_100,,,,3333847.0,ns,24
sub_shared_1kb_q1,sub_100,,,,4311584.0,ns,30
sub_shared_1kb_q1,sub_100,,,,5195531.0,ns,36
sub_shared_1kb_q1,sub_100,,,,5998378.0,ns,42
sub_shared_1kb_q1,sub_100,,,,6841320.0,ns,48
sub_shared_1kb_q1,sub_100,,,,7453720.0,ns,54
sub_shared_1kb_q1,sub_100,,,,8258008.0,ns,60
sub_shared_1kb_q1,sub_100,,,,9354291.0,ns,66
sub_shared_1kb_q1,sub_100,,,,11474118.0,ns,72
sub_shared_1kb_q1,sub_100,,,,18814693.0,ns,78
sub_shared_1kb_q1,sub_100,,,,12533804.0,ns,84
sub_shared_1kb_q1,sub_100,,,,12590442.0,ns,90
sub_shared_1kb_q1,sub_100,,,,13494740.0,ns,96
sub_shared_1kb_q1,sub_100,,,,14242147.0,ns,102
sub_shared_1kb_q1,sub_100,,,,15417889.0,ns,108
sub_shared_1kb_q1,sub_100,,,,16235225.0,ns,114
sub_shared_1kb_q1,sub_100,,,,17168650.0,ns,120
sub_shared_1kb_q1,sub_100,,,,17878505.0,ns,126
sub_shared_1kb_q1,sub_100,,,,18540094.0,ns,132
sub_shared_1kb_q1,sub_100,,,,19151219.0,ns,138
sub_shared_1kb_q1,sub_100,,,,19992774.0,ns,144
sub_shared_1kb_q1,sub_100,,,,20779218.0,ns,150
sub_shared_1kb_q1,sub_100,,,,21530732.0,ns,156
sub_shared_1kb_q1,sub_100,,,,22586609.0,ns,162
sub_shared_1kb_q1,sub_100,,,,23795841.0,ns,168
sub_shared_1kb_q1,sub_100,,,,24308435.0,ns,174
sub_shared_1kb_q1,sub_100,,,,25207282.0,ns,180
