group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fan_in,q0/c/100/msg/128kb,,,,147880.0,ns,2
fan_in,q0/c/100/msg/128kb,,,,389296.0,ns,4
fan_in,q0/c/100/msg/128kb,,,,746228.0,ns,6
fan_in,q0/c/100/msg/128kb,,,,897250.0,ns,8
fan_in,q0/c/100/msg/128kb,,,,874851.0,ns,10
fan_in,q0/c/100/msg/128kb,,,,971940.0,ns,12
fan_in,q0/c/100/msg/128kb,,,,1276720.0,ns,14
fan_in,q0/c/100/msg/128kb,,,,1694225.0,ns,16
fan_in,q0/c/100/msg/128kb,,,,1889807.0,ns,18
fan_in,q0/c/100/msg/128kb,,,,2110354.0,ns,20
fan_in,q0/c/100/msg/128kb,,,,2667576.0,ns,22
fan_in,q0/c/100/msg/128kb,,,,2861103.0,ns,24
fan_in,q0/c/100/msg/128kb,,,,2969214.0,ns,26
fan_in,q0/c/100/msg/128kb,,,,3190143.0,ns,28
fan_in,q0/c/100/msg/128kb,,,,3484224.0,ns,30
fan_in,q0/c/100/msg/128kb,,,,3888539.0,ns,32
fan_in,q0/c/100/msg/128kb,,,,4039687.0,ns,34
fan_in,q0/c/100/msg/128kb,,,,4311133.0,ns,36
fan_in,q0/c/100/msg/128kb,,,,4514003.0,ns,38
fan_in,q0/c/100/msg/128kb,,,,4598505.0,ns,40
fan_in,q0/c/100/msg/128kb,,,,4778515.0,ns,42
fan_in,q0/c/100/msg/128kb,,,,5122603.0,ns,44
fan_in,q0/c/100/msg/128kb,,,,5258641.0,ns,46
fan_in,q0/c/100/msg/128kb,,,,5611811.0,ns,48
fan_in,q0/c/100/msg/128kb,,,,6039203.0,ns,50
fan_in,q0/c/100/msg/128kb,,,,3553540.0,ns,52
fan_in,q0/c/100/msg/128kb,,,,2683541.0,ns,54
fan_in,q0/c/100/msg/128kb,,,,2766025.0,ns,56
fan_in,q0/c/100/msg/128kb,,,,2865706.0,ns,58
fan_in,q0/c/100/msg/128kb,,,,2973291.0,ns,60
fan_in,q0/c/100/msg/128kb,,,,3163728.0,ns,62
fan_in,q0/c/100/msg/128kb,,,,3220783.0,ns,64
fan_in,q0/c/100/msg/128kb,,,,3277142.0,ns,66
fan_in,q0/c/100/msg/128kb,,,,3354448.0,ns,68
fan_in,q0/c/100/msg/128kb,,,,3463796.0,ns,70
