group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_shared_1mb_q1,sub_050,,,,128740.0,ns,1
sub_shared_1mb_q1,sub_050,,,,369060.0,ns,2
sub_shared_1mb_q1,sub_050,,,,362570.0,ns,3
sub_shared_1mb_q1,sub_050,,,,453454.0,ns,4
sub_shared_1mb_q1,sub_050,,,,635366.0,ns,5
sub_shared_1mb_q1,sub_050,,,,711437.0,ns,6
sub_shared_1mb_q1,sub_050,,,,801143.0,ns,7
sub_shared_1mb_q1,sub_050,,,,1061653.0,ns,8
sub_shared_1mb_q1,sub_050,,,,1038075.0,ns,9
sub_shared_1mb_q1,sub_050,,,,1240039.0,ns,10
sub_shared_1mb_q1,sub_050,,,,1423844.0,ns,11
sub_shared_1mb_q1,sub_050,,,,1486181.0,ns,12
sub_shared_1mb_q1,sub_050,,,,1626263.0,ns,13
sub_shared_1mb_q1,sub_050,,,,1771305.0,ns,14
sub_shared_1mb_q1,sub_050,,,,1862414.0,ns,15
sub_shared_1mb_q1,sub_050,,,,2006327.0,ns,16
sub_shared_1mb_q1,sub_050,,,,2122082.0,ns,17
sub_shared_1mb_q1,sub_050,,,,2303655.0,ns,18
sub_shared_1mb_q1,sub_050,,,,2276488.0,ns,19
sub_shared_1mb_q1,sub_050,,,,2414093.0,ns,20
sub_shared_1mb_q1,sub_050,,,,2749664.0,ns,21
sub_shared_1mb_q1,sub_050,,,,2739023.0,ns,22
sub_shared_1mb_q1,sub_050,,,,2861941.0,ns,23
sub_shared_1mb_q1,sub_050,,,,3005656.0,ns,24
sub_shared_1mb_q1,sub_050,,,,3119850.0,ns,25
sub_shared_1mb_q1,sub_050,,,,3143607.0,ns,26
sub_shared_1mb_q1,sub_050,,,,3451903.0,ns,27
sub_shared_1mb_q1,sub_050,,,,3622503.0,ns,28
sub_shared_1mb_q1,sub_050,,,,3567982.0,ns,29
sub_shared_1mb_q1,sub_050,,,,3920778.0,ns,30
sub_shared_1mb_q1,sub_050,,,,3830858.0,ns,31
sub_shared_1mb_q1,sub_050,,,,3904894.0,ns,32
sub_shared_1mb_q1,sub_050,,,,4023519.0,ns,33
sub_shared_1mb_q1,sub_050,,,,4144377.0,ns,34
sub_shared_1mb_q1,sub_050,,,,4195771.0,ns,35
sub_shared_1mb_q1,sub_050,,,,4448927.0,ns,36
sub_shared_1mb_q1,sub_050,,,,4670763.0,ns,37
sub_shared_1mb_q1,sub_050,,,,4970173.0,ns,38
sub_shared_1mb_q1,sub_050,,,,5061005.0,ns,39
sub_shared_1mb_q1,sub_050,,,,5023629.0,ns,40
sub_shared_1mb_q1,sub_050,,,,5211398.0,ns,41
sub_shared_1mb_q1,sub_050,,,,5282848.0,ns,42
sub_shared_1mb_q1,sub_050,,,,5489070.0,ns,43
sub_shared_1mb_q1,sub_050,,,,5576315.0,ns,44
sub_shared_1mb_q1,sub_050,,,,5857659.0,ns,45
sub_shared_1mb_q1,sub_050,,,,5885156.0,ns,46
sub_shared_1mb_q1,sub_050,,,,6004133.0,ns,47
sub_shared_1mb_q1,sub_050,,,,5957517.0,ns,48
sub_shared_1mb_q1,sub_050,,,,6165534.0,ns,49
sub_shared_1mb_q1,sub_050,,,,6551147.0,ns,50
sub_shared_1mb_q1,sub_050,,,,6364349.0,ns,51
sub_shared_1mb_q1,sub_050,,,,6635853.0,ns,52
sub_shared_1mb_q1,sub_050,,,,6455509.0,ns,53
sub_shared_1mb_q1,sub_050,,,,6770730.0,ns,54
sub_shared_1mb_q1,sub_050,,,,6989190.0,ns,55
sub_shared_1mb_q1,sub_050,,,,6986307.0,ns,56
sub_shared_1mb_q1,sub_050,,,,7205948.0,ns,57
sub_shared_1mb_q1,sub_050,,,,7261567.0,ns,58
sub_shared_1mb_q1,sub_050,,,,7428840.0,ns,59
sub_shared_1mb_q1,sub_050,,,,7773967.0,ns,60
