group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fan_in,q1/c/10/msg/128kb,,,,168052.0,ns,3
fan_in,q1/c/10/msg/128kb,,,,321115.0,ns,6
fan_in,q1/c/10/msg/128kb,,,,439792.0,ns,9
fan_in,q1/c/10/msg/128kb,,,,480641.0,ns,12
fan_in,q1/c/10/msg/128kb,,,,476542.0,ns,15
fan_in,q1/c/10/msg/128kb,,,,534158.0,ns,18
fan_in,q1/c/10/msg/128kb,,,,847856.0,ns,21
fan_in,q1/c/10/msg/128kb,,,,832088.0,ns,24
fan_in,q1/c/10/msg/128kb,,,,878205.0,ns,27
fan_in,q1/c/10/msg/128kb,,,,1104592.0,ns,30
fan_in,q1/c/10/msg/128kb,,,,1132380.0,ns,33
fan_in,q1/c/10/msg/128kb,,,,1319444.0,ns,36
fan_in,q1/c/10/msg/128kb,,,,1189581.0,ns,39
fan_in,q1/c/10/msg/128kb,,,,789491.0,ns,42
fan_in,q1/c/10/msg/128kb,,,,314907.0,ns,45
fan_in,q1/c/10/msg/128kb,,,,355248.0,ns,48
fan_in,q1/c/10/msg/128kb,,,,429462.0,ns,51
fan_in,q1/c/10/msg/128kb,,,,435331.0,ns,54
fan_in,q1/c/10/msg/128kb,,,,406056.0,ns,57
fan_in,q1/c/10/msg/128kb,,,,427846.0,ns,60
fan_in,q1/c/10/msg/128kb,,,,435729.0,ns,63
fan_in,q1/c/10/msg/128kb,,,,449780.0,ns,66
fan_in,q1/c/10/msg/128kb,,,,475888.0,ns,69
fan_in,q1/c/10/msg/128kb,,,,482682.0,ns,72
fan_in,q1/c/10/msg/128kb,,,,573766.0,ns,75
fan_in,q1/c/10/msg/128kb,,,,556217.0,ns,78
fan_in,q1/c/10/msg/128kb,,,,607822.0,ns,81
fan_in,q1/c/10/msg/128kb,,,,612089.0,ns,84
fan_in,q1/c/10/msg/128kb,,,,656609.0,ns,87
fan_in,q1/c/10/msg/128kb,,,,3015088.0,ns,90
fan_in,q1/c/10/msg/128kb,,,,2957101.0,ns,93
fan_in,q1/c/10/msg/128kb,,,,3013901.0,ns,96
fan_in,q1/c/10/msg/128kb,,,,3326032.0,ns,99
fan_in,q1/c/10/msg/128kb,,,,2967426.0,ns,102
fan_in,q1/c/10/msg/128kb,,,,3063906.0,ns,105
fan_in,q1/c/10/msg/128kb,,,,3164522.0,ns,108
fan_in,q1/c/10/msg/128kb,,,,3327870.0,ns,111
fan_in,q1/c/10/msg/128kb,,,,3353138.0,ns,114
fan_in,q1/c/10/msg/128kb,,,,3652360.0,ns,117
fan_in,q1/c/10/msg/128kb,,,,3641461.0,ns,120
fan_in,q1/c/10/msg/128kb,,,,3800675.0,ns,123
fan_in,q1/c/10/msg/128kb,,,,3908370.0,ns,126
fan_in,q1/c/10/msg/128kb,,,,4095684.0,ns,129
fan_in,q1/c/10/msg/128kb,,,,4074475.0,ns,132
fan_in,q1/c/10/msg/128kb,,,,3671451.0,ns,135
fan_in,q1/c/10/msg/128kb,,,,3970221.0,ns,138
fan_in,q1/c/10/msg/128kb,,,,3433385.0,ns,141
fan_in,q1/c/10/msg/128kb,,,,3998357.0,ns,144
fan_in,q1/c/10/msg/128kb,,,,4455950.0,ns,147
fan_in,q1/c/10/msg/128kb,,,,4509081.0,ns,150
fan_in,q1/c/10/msg/128kb,,,,4497535.0,ns,153
fan_in,q1/c/10/msg/128kb,,,,4691703.0,ns,156
fan_in,q1/c/10/msg/128kb,,,,4751693.0,ns,159
fan_in,q1/c/10/msg/128kb,,,,4716226.0,ns,162
fan_in,q1/c/10/msg/128kb,,,,4998641.0,ns,165
fan_in,q1/c/10/msg/128kb,,,,5131734.0,ns,168
fan_in,q1/c/10/msg/128kb,,,,5034713.0,ns,171
fan_in,q1/c/10/msg/128kb,,,,5041488.0,ns,174
fan_in,q1/c/10/msg/128kb,,,,5558021.0,ns,177
fan_in,q1/c/10/msg/128kb,,,,4513112.0,ns,180
fan_in,q1/c/10/msg/128kb,,,,4315935.0,ns,183
fan_in,q1/c/10/msg/128kb,,,,4464511.0,ns,186
fan_in,q1/c/10/msg/128kb,,,,4383601.0,ns,189
fan_in,q1/c/10/msg/128kb,,,,4831200.0,ns,192
fan_in,q1/c/10/msg/128kb,,,,4455787.0,ns,195
fan_in,q1/c/10/msg/128kb,,,,4811432.0,ns,198
fan_in,q1/c/10/msg/128kb,,,,4647887.0,ns,201
fan_in,q1/c/10/msg/128kb,,,,5294990.0,ns,204
fan_in,q1/c/10/msg/128kb,,,,5856778.0,ns,207
fan_in,q1/c/10/msg/128kb,,,,6160295.0,ns,210
fan_in,q1/c/10/msg/128kb,,,,5172101.0,ns,213
fan_in,q1/c/10/msg/128kb,,,,5070607.0,ns,216
fan_in,q1/c/10/msg/128kb,,,,5076165.0,ns,219
fan_in,q1/c/10/msg/128kb,,,,5774959.0,ns,222
fan_in,q1/c/10/msg/128kb,,,,5430251.0,ns,225
fan_in,q1/c/10/msg/128kb,,,,5458504.0,ns,228
fan_in,q1/c/10/msg/128kb,,,,5354112.0,ns,231
fan_in,q1/c/10/msg/128kb,,,,5330780.0,ns,234
fan_in,q1/c/10/msg/128kb,,,,5738078.0,ns,237
fan_in,q1/c/10/msg/128kb,,,,5746162.0,ns,240
fan_in,q1/c/10/msg/128kb,,,,6006787.0,ns,243
fan_in,q1/c/10/msg/128kb,,,,6332441.0,ns,246
fan_in,q1/c/10/msg/128kb,,,,7431547.0,ns,249
fan_in,q1/c/10/msg/128kb,,,,5958718.0,ns,252
fan_in,q1/c/10/msg/128kb,,,,5590907.0,ns,255
fan_in,q1/c/10/msg/128kb,,,,6364682.0,ns,258
fan_in,q1/c/10/msg/128kb,,,,7537162.0,ns,261
fan_in,q1/c/10/msg/128kb,,,,7261237.0,ns,264
fan_in,q1/c/10/msg/128kb,,,,7657941.0,ns,267
fan_in,q1/c/10/msg/128kb,,,,7042641.0,ns,270
fan_in,q1/c/10/msg/128kb,,,,8158123.0,ns,273
fan_in,q1/c/10/msg/128kb,,,,7226964.0,ns,276
fan_in,q1/c/10/msg/128kb,,,,6588849.0,ns,279
fan_in,q1/c/10/msg/128kb,,,,8582512.0,ns,282
fan_in,q1/c/10/msg/128kb,,,,5878045.0,ns,285
fan_in,q1/c/10/msg/128kb,,,,8129157.0,ns,288
fan_in,q1/c/10/msg/128kb,,,,7753006.0,ns,291
fan_in,q1/c/10/msg/128kb,,,,6728756.0,ns,294
fan_in,q1/c/10/msg/128kb,,,,6855742.0,ns,297
fan_in,q1/c/10/msg/128kb,,,,6846759.0,ns,300
