group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sub_separate_1mb_q0,sub_001,,,,23328.0,ns,1
sub_separate_1mb_q0,sub_001,,,,38666.0,ns,2
sub_separate_1mb_q0,sub_001,,,,62740.0,ns,3
sub_separate_1mb_q0,sub_001,,,,87172.0,ns,4
sub_separate_1mb_q0,sub_001,,,,108236.0,ns,5
sub_separate_1mb_q0,sub_001,,,,126981.0,ns,6
sub_separate_1mb_q0,sub_001,,,,150339.0,ns,7
sub_separate_1mb_q0,sub_001,,,,174325.0,ns,8
sub_separate_1mb_q0,sub_001,,,,193648.0,ns,9
sub_separate_1mb_q0,sub_001,,,,218586.0,ns,10
sub_separate_1mb_q0,sub_001,,,,246744.0,ns,11
sub_separate_1mb_q0,sub_001,,,,272646.0,ns,12
sub_separate_1mb_q0,sub_001,,,,286490.0,ns,13
sub_separate_1mb_q0,sub_001,,,,299945.0,ns,14
sub_separate_1mb_q0,sub_001,,,,328365.0,ns,15
sub_separate_1mb_q0,sub_001,,,,344286.0,ns,16
sub_separate_1mb_q0,sub_001,,,,383004.0,ns,17
sub_separate_1mb_q0,sub_001,,,,387782.0,ns,18
sub_separate_1mb_q0,sub_001,,,,407362.0,ns,19
sub_separate_1mb_q0,sub_001,,,,434351.0,ns,20
sub_separate_1mb_q0,sub_001,,,,463111.0,ns,21
sub_separate_1mb_q0,sub_001,,,,474101.0,ns,22
sub_separate_1mb_q0,sub_001,,,,529508.0,ns,23
sub_separate_1mb_q0,sub_001,,,,512143.0,ns,24
sub_separate_1mb_q0,sub_001,,,,541201.0,ns,25
sub_separate_1mb_q0,sub_001,,,,564614.0,ns,26
sub_separate_1mb_q0,sub_001,,,,579675.0,ns,27
sub_separate_1mb_q0,sub_001,,,,613256.0,ns,28
sub_separate_1mb_q0,sub_001,,,,624278.0,ns,29
sub_separate_1mb_q0,sub_001,,,,694379.0,ns,30
sub_separate_1mb_q0,sub_001,,,,705112.0,ns,31
sub_separate_1mb_q0,sub_001,,,,702584.0,ns,32
sub_separate_1mb_q0,sub_001,,,,717999.0,ns,33
sub_separate_1mb_q0,sub_001,,,,740443.0,ns,34
sub_separate_1mb_q0,sub_001,,,,770074.0,ns,35
sub_separate_1mb_q0,sub_001,,,,776992.0,ns,36
sub_separate_1mb_q0,sub_001,,,,807776.0,ns,37
sub_separate_1mb_q0,sub_001,,,,823211.0,ns,38
sub_separate_1mb_q0,sub_001,,,,843137.0,ns,39
sub_separate_1mb_q0,sub_001,,,,857435.0,ns,40
sub_separate_1mb_q0,sub_001,,,,903666.0,ns,41
sub_separate_1mb_q0,sub_001,,,,915279.0,ns,42
sub_separate_1mb_q0,sub_001,,,,933997.0,ns,43
sub_separate_1mb_q0,sub_001,,,,949436.0,ns,44
sub_separate_1mb_q0,sub_001,,,,968069.0,ns,45
sub_separate_1mb_q0,sub_001,,,,1009342.0,ns,46
sub_separate_1mb_q0,sub_001,,,,1022886.0,ns,47
sub_separate_1mb_q0,sub_001,,,,1037222.0,ns,48
sub_separate_1mb_q0,sub_001,,,,1070110.0,ns,49
sub_separate_1mb_q0,sub_001,,,,1081222.0,ns,50
sub_separate_1mb_q0,sub_001,,,,1101430.0,ns,51
sub_separate_1mb_q0,sub_001,,,,1128811.0,ns,52
sub_separate_1mb_q0,sub_001,,,,1182587.0,ns,53
sub_separate_1mb_q0,sub_001,,,,1159496.0,ns,54
sub_separate_1mb_q0,sub_001,,,,1167916.0,ns,55
sub_separate_1mb_q0,sub_001,,,,1220539.0,ns,56
sub_separate_1mb_q0,sub_001,,,,1237852.0,ns,57
sub_separate_1mb_q0,sub_001,,,,1273108.0,ns,58
sub_separate_1mb_q0,sub_001,,,,1273022.0,ns,59
sub_separate_1mb_q0,sub_001,,,,1318789.0,ns,60
sub_separate_1mb_q0,sub_001,,,,1320709.0,ns,61
sub_separate_1mb_q0,sub_001,,,,1366572.0,ns,62
sub_separate_1mb_q0,sub_001,,,,1453103.0,ns,63
sub_separate_1mb_q0,sub_001,,,,1416688.0,ns,64
sub_separate_1mb_q0,sub_001,,,,1422022.0,ns,65
sub_separate_1mb_q0,sub_001,,,,1418308.0,ns,66
sub_separate_1mb_q0,sub_001,,,,1515555.0,ns,67
sub_separate_1mb_q0,sub_001,,,,1488271.0,ns,68
sub_separate_1mb_q0,sub_001,,,,1494353.0,ns,69
sub_separate_1mb_q0,sub_001,,,,1493051.0,ns,70
sub_separate_1mb_q0,sub_001,,,,1544859.0,ns,71
sub_separate_1mb_q0,sub_001,,,,1564733.0,ns,72
sub_separate_1mb_q0,sub_001,,,,1557195.0,ns,73
sub_separate_1mb_q0,sub_001,,,,1606999.0,ns,74
sub_separate_1mb_q0,sub_001,,,,1646725.0,ns,75
sub_separate_1mb_q0,sub_001,,,,1637627.0,ns,76
sub_separate_1mb_q0,sub_001,,,,1126697.0,ns,77
sub_separate_1mb_q0,sub_001,,,,390672.0,ns,78
sub_separate_1mb_q0,sub_001,,,,397461.0,ns,79
sub_separate_1mb_q0,sub_001,,,,913420.0,ns,80
sub_separate_1mb_q0,sub_001,,,,1766378.0,ns,81
sub_separate_1mb_q0,sub_001,,,,1013329.0,ns,82
sub_separate_1mb_q0,sub_001,,,,1852418.0,ns,83
sub_separate_1mb_q0,sub_001,,,,1830585.0,ns,84
sub_separate_1mb_q0,sub_001,,,,1834755.0,ns,85
sub_separate_1mb_q0,sub_001,,,,1864797.0,ns,86
sub_separate_1mb_q0,sub_001,,,,1873552.0,ns,87
sub_separate_1mb_q0,sub_001,,,,1912558.0,ns,88
sub_separate_1mb_q0,sub_001,,,,1957317.0,ns,89
sub_separate_1mb_q0,sub_001,,,,1963381.0,ns,90
sub_separate_1mb_q0,sub_001,,,,1958415.0,ns,91
sub_separate_1mb_q0,sub_001,,,,2031602.0,ns,92
sub_separate_1mb_q0,sub_001,,,,2024521.0,ns,93
sub_separate_1mb_q0,sub_001,,,,2058110.0,ns,94
sub_separate_1mb_q0,sub_001,,,,2062289.0,ns,95
sub_separate_1mb_q0,sub_001,,,,2075315.0,ns,96
sub_separate_1mb_q0,sub_001,,,,2112985.0,ns,97
sub_separate_1mb_q0,sub_001,,,,961523.0,ns,98
sub_separate_1mb_q0,sub_001,,,,477911.0,ns,99
sub_separate_1mb_q0,sub_001,,,,503316.0,ns,100
